PosterID	FigureID	Type	PersonatedMaxIntimacy	PosterName	TalkList	facelist	cvlist	height	threesize	seriesname	description	brithday	hobby	FirstSightDialogue	SeriesID	Live2D	Group	GroupName	IsOpen	BackGround	DialogueX	DialogueY	isPDAS	IsEntry	PartsNum
695	1695	6	99	83320	206167;206167;206167;206167;206167;	1;2;1;3;2;15;	0	-	-	82466	83393	-	82466	83321	7	2	11012	0	1	0	-150	0	0	0	0
696	1696	1	0	83178	83179;83180;83181;83182;83183;	0;0;0;0;0;	0;0;0;0;0;	162cm	-	205024	83185	-	83186	83181	7	2	2004	0	1	0	-150	0	0	0	0
697	1697	1	0	83547	206167;206167;206167;206167;206167;	1;2;1;3;2;4;	0;0;0;0;0;	168cm	92/61/92	83641	83643	3/1	83642	83548	7	2	13	0	1	0	-150	0	0	0	0
698	1698	1	0	83553	206167;206167;206167;206167;206167;	1;2;1;3;2;6;	0;0;0;0;0;	170cm	91/60/96	83638	83640	-	83639	83554	7	2	106	0	1	0	-150	0	0	0	0
699	1699	1	0	83559	83560;83561;83562;83563;83564;	0;0;0;0;0;	0;0;0;0;0;	152cm	83/54/85	205014	83651	-	83650	83562	7	2	106	0	1	0	-150	0	0	0	0
700	1700	2	0	83379	83374;83375;83376;83377;83378;	3;4;5;6;7;	0;0;0;0;0;	120cm	60/49/62	432098	83381	2/14	83380	83374	7	0	1081	0	1	0	-150	0	0	0	0
701	1701	6	99	83565	206167;206167;206167;206167;206167;	1;2;1;3;2;7;	0;0;0;0;0;	-	-	82466	83659	-	82466	83568	7	2	10611	0	1	0	-150	0	0	0	0
702	1702	6	99	83571	206167;206167;206167;206167;206167;	1;2;1;3;2;8;	0;0;0;0;0;	-	-	82466	83660	-	82466	83573	7	2	10612	0	1	0	-150	0	0	0	0
703	1703	6	99	83577	206167;206167;206167;206167;206167;	1;2;1;3;2;9;	0;0;0;0;0;	-	-	82466	83661	-	82466	83580	7	2	10613	0	1	0	-150	0	0	0	0
704	1704	6	0	83583	206167;206167;206167;206167;206167;	1;2;1;3;2;10;	0;0;0;0;0;	-	-	82466	204067	-	82466	83584	7	3	10614	0	1	0	-150	0	0	0	0
705	1705	1	0	83589	83590;83591;83592;83593;83594;	1;2;1;3;2;11;	0	153cm	75/55/76	432618	83623	7/26	83622	83590	7	2	16	0	1	0	-150	0	0	0	0
706	1706	1	0	83595	83596;83597;83598;83599;83600;	1;2;1;3;2;12;	0;0;0;0;0;	171cm	84/59/95	205001	204067	12/15	204068	83596	7	3	12	0	1	0	-150	0	0	0	0
707	1707	2	99	83263	83264;83265;83266;83267;83268;	1;2;3;6;4;	0;0;0;0;0;	170 cm	92/60/90	83269	83270	-	83271	83264	7	0	1160	0	1	0	-150	0	0	0	0
708	1708	2	99	83747	83750;83663;83665;83666;83667;83668;	1;6;4;7;8;3;	0;0;0;0;0;0;	122cm	70/49/71	81402	83749	2/19	83748	83750	7	1	1024	0	1	049	-150	0	0	3	0
709	1709	2	99	83714	83715;83716;83717;83718;83719;	0;0;0;0;0;	0;0;0;0;0;	166cm	84/58/86	433726	83746	4/1	83745	83715	7	2	1051	0	1	0	-150	0	0	0	0
710	1710	5	0	83696	206167;206167;206167;206167;206167;	0;0;0;0;0;	0;0;0;0;0;	168cm	84/59/92	205001	204067	12/12	204068	83697	7	3	4042	0	1	0	-150	0	0	0	0
711	1711	1	0	83698	83699;83700;83701;83702;83703;	0;0;0;0;0;	0;0;0;0;0;	148cm	68/60/72	434742	83705	2/29	83704	83702	7	2	109	0	1	0	-150	0	0	0	0
712	1712	5	0	83261	206167;206167;206167;206167;206167;	0;0;0;0;0;	0;0;0;0;0;	180cm	84/59/104	205001	204067	12/24	204068	83262	7	3	4037	0	1	0	-150	0	0	0	0
713	1713	1	0	83529	81222;81223;81224;81225;81226;81227;	1;2;3;2;1;1;	0;0;0;0;0;0;	-	-	82466	83530	-	82466	83527	7	2	6	0	1	0	-150	0	0	0	0
714	1714	1	99	83601	83602;83603;83604;83605;83606;	0;0;0;0;0;	0;0;0;0;0;	-	-	82466	83744	-	82466	83606	7	2	8	0	1	0	-150	0	0	0	0
715	1715	5	0	83706	206167;206167;206167;206167;206167;	0;0;0;0;0;	0;0;0;0;0;	171cm	84/59/95	205001	204067	12/15	204068	83707	7	3	4043	0	1	0	-150	0	0	0	0
716	1716	1	0	206167	206167;206167;206167;206167;206167;	1;2;1;3;2;15;	0	174cm	84/59/98	205001	204067	12/18	204068	206167	7	2	110	0	1	0	-150	0	0	0	0
717	1717	2	99	83736	83737;83738;83739;83740;83741;	1;2;3;4;5;	0;0;0;0;0;	152cm	75/52/79	432089	83743	11/15	83742	83737	7	0	1082	0	1	054	-150	0	0	0	0
718	1718	2	0	83728	83729;83730;83731;83732;83733;	1;2;3;4;5;	0;0;0;0;0;	160cm	75/52/79	82996	83735	3/20	83734	83729	7	0	1141	0	1	048	-150	0	0	0	0
719	1719	2	0	83751	83752;83753;83754;83755;83756;	1;4;2;3;3;	0;0;0;0;0;	163cm	88/58/93	83032	83758	7/13	83757	83752	7	0	1159	0	1	022	-150	0	0	0	0
720	1720	2	0	84260	84261;84262;84263;84264;84265;	2;3;4;6;5;	0;0;0;0;0;	162cm	86/62/85	84266	84268	5/15	84267	84261	7	0	1013	0	1	107	-150	0	0	0	0
721	1721	2	99	84035	84037;84038;84039;84040;84041;84042;	0;0;1;2;3;4;	0;0;0;0;0;0;	157cm	69/52/71	84036	84044	8/7	84043	84037	7	0	1171	0	1	107	-150	0	0	0	0
722	1722	1	99	83607	83608;83609;83610;83611;83612;83626;	1;2;2;3;4;4;	0;0;0;0;0;0;	170cm	91/60/96	83628	83627	-	83629	83609	7	0	106	0	1	018	-150	0	0	0	0
723	1723	5	0	83613	83614;83615;83616;83617;83618;	1;2;1;3;2;15;	0	174cm	84/59/98	205001	83623	12/18	83622	83621	7	3	4039	0	1	0	-150	0	0	0	0
724	1724	5	0	83776	206167;206167;206167;206167;206167;	1;2;1;3;2;4;	0	163cm	84/59/87	205001	204067	12/7	204068	83777	7	3	4044	0	1	0	-150	0	0	0	0
725	1725	1	0	83782	83783;83784;83785;83786;83787;	0;0;0;0;0;	0;0;0;0;0;	-	-	82579	83947	7/22	83946	83783	7	2	107	0	1	0	-150	0	0	0	0
726	1726	1	0	83788	83789;83790;83791;83792;83793;	0;0;0;0;0;	0;0;0;0;0;	132cm	-	82593	83949	-	83948	83789	7	2	108	0	1	0	-150	0	0	0	0
728	1728	2	0	83759	83760;83761;83762;83763;83764;83765;	1;2;3;4;5;6;	0;0;0;0;0;0;	177cm	96/64/99	434612	83767	2/10	83766	83762	7	0	1146	0	1	048	-150	0	0	0	0
729	1729	2	0	83794	206167;206167;206167;206167;206167;	1;2;1;3;2;	0;0;0;0;0;	145cm	70/56/72	205028	83849	-	83848	83795	7	2	1150	0	1	0	-150	0	0	0	0
730	1730	2	99	83800	83801;83802;83803;83804;83805;	1;2;3;4;5;	0;0;0;0;0;	175cm	-	83846	83843	5/25	83842	83801	7	0	1168	0	1	0	-150	0	0	0	0
731	1731	2	99	83806	83807;83808;83809;83810;83811;	2;1;2;3;4;	0;0;0;0;0;	173cm	-	83847	83845	4/30	83844	83807	7	0	1169	0	1	0	-150	0	0	0	0
732	1732	1	0	83644	83645;83646;83647;83648;83649;	0;0;0;0;0;	0;0;0;0;0;	170cm	91/60/96	83638	83653	-	83652	83649	7	2	106	0	1	0	-150	0	0	0	0
733	1733	1	0	83812	83771;83772;83773;83774;83775;	0;0;0;0;0;	0;0;0;0;0;	156cm	82/54/84	82373	83851	5/2	83850	83813	7	2	11	0	1	0	-150	0	0	0	0
734	1734	1	0	83818	206167;206167;206167;206167;206167;	1;2;1;3;2;	0;0;0;0;0;	166cm	87/63/91	432939	83853	9/19	83852	83819	7	2	15	0	1	0	-150	0	0	0	0
735	1735	2	99	83854	83824;83825;83826;83827;83828;83829;	1;2;3;4;5;6;	0;0;0;0;0;0;	121cm	80/66/82	432152	83856	10/12	83855	83826	7	0	1083	0	1	053	-150	0	0	0	0
736	1736	2	99	83857	83830;83831;83832;83833;83834;83835;	1;2;3;4;5;6;	0;0;0;0;0;0;	167cm	82/56/84	82697	83859	1/31	83858	83832	7	0	1067	0	1	053	-150	0	0	0	0
738	1738	5	0	83624	206167;206167;206167;206167;206167;	1;2;1;3;2;5;	0	-	-	82466	83393	-	82466	83625	7	3	4040	0	1	0	-150	0	0	0	0
739	1739	5	0	83868	206167;206167;206167;206167;206167;	0;0;0;0;0;	0	163cm	84/59/87	205001	204067	12/7	204068	83869	7	3	4045	0	1	0	-150	0	0	0	0
740	1740	2	0	83874	83875;83876;83877;83878;83879;	0;0;0;0;0;	0;0;0;0;0;	158cm	79/56/81	83520	83970	-	83969	83875	7	2	1162	0	1	0	-150	0	0	0	0
741	1741	5	0	83654	206167;206167;206167;206167;206167;	0;0;0;0;0;	0	-	-	82466	83393	-	82466	83655	7	3	4041	0	1	0	-150	0	0	0	0
742	1742	2	0	83880	83881;83882;83883;83884;83885;	0;0;0;0;0;	0	151cm	80/60/82  	434212	83954	12/11	83953	83881	7	2	1128	0	1	0	-150	0	0	0	0
743	1743	2	0	83886	83887;83888;83889;83890;83891;	0;0;0;0;0;	0	172cm	92/59/94	82800	83956	-	83955	83887	7	2	1129	0	1	0	-150	0	0	0	0
744	1744	2	0	83892	83893;83894;83895;83896;83897;	0;0;0;0;0;	0	160cm	75/52/79	82996	83958	3/20	83957	83893	7	2	1141	0	1	0	-150	0	0	0	0
745	1745	2	0	83898	83899;83900;83901;83902;83903;	0;0;0;0;0;	0	162cm	80/66/82	83539	83960	6/28	83959	83899	7	2	1074	0	1	0	-150	0	0	0	0
746	1746	2	0	83904	83905;83906;83907;83908;83909;	0;0;0;0;0;	0	145cm	70/56/72	205028	83962	-	83961	83905	7	2	1150	0	1	0	-150	0	0	0	0
747	1747	2	99	83910	83911;83912;83913;83914;83915;84144;	1;2;3;4;5;6;	0;0;0;0;0;0;	166cm	75/56/76	84147	84146	5/20	84145	83911	7	0	1170	0	1	059	-150	0	0	0	0
748	1748	2	0	83916	83917;83918;83919;83920;83921;	0;0;0;0;0;	0	178cm	99/67/102	434350	83964	6/14	83963	83917	7	2	1135	0	1	0	-150	0	0	0	0
749	1749	1	99	83950	206167;206167;206167;206167;206167;	0;0;0;0;0;	0	-	-	-	83952	-	-	83951	7	2	107	0	1	0	-150	0	0	0	0
750	1750	5	0	83922	206167;206167;206167;206167;206167;	0;0;0;0;0;	0	172cm	84/59/96	205001	204067	12/16	204068	83923	7	3	4046	0	1	0	-150	0	0	0	0
751	1751	1	0	83928	206167;206167;206167;206167;206167;	0;0;0;0;0;	0	145cm	72/55/74	432811	84034	11/15	433295	83929	7	2	14	0	1	0	-150	0	0	0	0
752	1752	1	0	83934	83935;83936;83937;83938;83939;	0;0;0;0;0;	0;0;0;0;0;	148cm	75/55/77	83188	83972	4/21	83971	83935	7	2	18	0	1	0	-150	0	0	0	0
753	1753	5	0	84128	206167;206167;206167;206167;206167;	1;2;1;3;2;6;	0	165cm	84/59/89	205001	204067	12/9	204068	84129	7	3	4049	0	1	0	-150	0	0	0	0
754	1754	2	99	83973	206167;206167;206167;206167;206168;	0;0;0;0;1;	0;0;0;0;0;	168cm	88/61/84	82625	84148	4/10	83985	83974	3	2	1065	0	1	047	-150	0	0	0	0
755	1755	2	99	83986	206167;206167;206167;206167;206169;	0;0;0;0;2;	0;0;0;0;0;	120cm	60/49/62	432098	84149	2/14	83998	83989	11	2	1081	0	1	047	-150	0	0	0	0
756	1756	2	99	83999	206167;206167;206167;206167;206170;	0;0;0;0;3;	0;0;0;0;0;	157cm	73/53/70	82027	84150	4/5	84011	84000	7	2	1045	0	0	047	-150	0	0	0	0
757	1757	2	99	84012	206167;206167;206167;206167;206171;	0;0;0;0;4;	0;0;0;0;0;	150cm	69/52/71	432339	84151	-	84024	84014	7	2	1091	0	0	047	-150	0	0	0	0
758	1758	2	99	84135	84136;84137;84138;84139;84140;84141;	1;1;2;2;3;4;	0;0;0;0;0;0;	137cm	54/48/56	82391	84143	7/7	84142	84136	11	0	1058	0	1	062	-150	0	0	0	0
759	1759	2	99	84203	84204;84205;84206;84207;84208;84209;	6;5;4;3;2;1	0;0;0;0;0;0;	158cm	82/58/77	82688	84211	-	84210	84204	11	0	1066	0	1	0	-150	0	0	0	0
760	1760	2	99	83940	83941;83942;83943;83944;83945;	0;0;0;1;1;	0;0;0;0;0;	128cm	61/46/63	82736	83966	-	83965	83941	7	0	1069	0	1	0	-150	0	0	0	0
761	1761	2	0	84152	84153;84154;84155;84156;84157;84158;	1;2;3;4;5;6;	0;0;0;0;0;0;	165cm	95/62/85	205004	84160	2/22	84159	84153	1	0	1003	0	1	065	-150	0	0	0	0
762	1762	5	0	84118	206167;206167;206167;206167;206167;	1;2;1;3;2;11;	0	170cm	84/59/94	205001	204067	12/14	204068	84119	7	3	4050	0	1	0	-150	0	0	0	0
763	1763	5	0	84120	206167;206167;206167;206167;206167;	1;2;1;3;2;12;	0	171cm	84/59/95	205001	204067	12/15	204068	84121	7	3	4051	0	1	0	-150	0	0	0	0
764	1764	5	0	84051	206167;206167;206167;206167;206167;	1;2;1;3;2;13;	0	172cm	84/59/96	205001	204067	12/16	204068	84052	7	3	4052	0	1	0	-150	0	0	0	0
765	1765	2	0	84057	84058;84059;84060;84061;84062;	1;2;3;4;4;	0;0;0;0;0;	168cm	92/61/86	205020	84130	9/13	84131	84062	1	0	1010	0	1	048	-150	0	0	0	0
766	1766	1	0	84063	84064;84065;84066;84067;84068;	0;0;0;0;0;	0	145cm	70/58/73	205034	84100	3/28	84099	84064	7	2	5	0	1	0	-150	0	0	0	0
767	1767	1	0	84162	84163;84164;84165;84166;84167;84168;	1;2;1;3;2;13;	0;0;0;0;0;0;	145cm	70/58/73	205034	84171	3/28	84170	84163	7	2	5	0	1	0	-150	0	0	0	0
768	1768	1	0	84172	84173;84174;84175;84176;84177;84179;	1;2;1;3;2;13;	0;0;0;0;0;0;	129cm	-	84192	84181	9/19	84180	84173	7	2	15	0	1	0	-150	0	0	0	0
769	1769	1	0	84182	84183;84184;84185;84187;84188;84189;	1;2;1;3;2;13;	0;0;0;0;0;0;	151cm	73/55/75	81961	84191	1/8	84190	84183	7	2	9	0	1	0	-150	0	0	0	0
770	1770	2	99	84193	84194;84195;84196;84197;84198;84199;	1;2;3;4;5;5;	0;0;0;0;0;0;	151cm	70/51/71	84202	84201	9/15	84200	84194	7	0	1172	0	1	0	-150	0	0	0	0
771	1771	2	99	580143	580138;580139;580140;580141;580142;	1;2;3;1;2;	0;0;0;0;0;	171cm	97/65/101	81329	580145	-	580144	580139	7	2	1178	0	1	0	-150	0	0	0	0
772	1772	2	99	84075	84076;84077;84078;84079;84080;84132;	1;1;2;3;4;5;	0;0;0;0;0;0;	144cm	69/51/70	432228	84133	9/7	84134	84076	7	0	1089	0	1	017	-150	0	0	0	0
773	1773	5	0	83778	206167;206167;206167;206167;206167;	0;0;0;0;0;	0	163cm	84/59/87	205001	204067	12/7	204068	83779	7	3	4053	0	1	0	-150	0	0	0	0
774	1774	4	99	84081	84082;84083;84084;84085;84086;	1;2;1;3;2;10;	0	160cm	79/62/76	84117	84125	-	84124	84082	7	2	3008	0	1	0	-150	0	0	0	0
775	1775	1	0	205422	206167;206167;206167;206167;206167;	1;2;1;3;2;5;	0	-	-	82466	155242	-	82466	155223	7	1	20	0	1	011	-150	0	0	0	0
776	1776	5	0	83780	206167;206167;206167;206167;206167;	1;2;1;3;2;6;	0	165cm	84/59/89	205001	204067	12/9	204068	83781	7	3	4054	0	1	0	-150	0	0	0	0
777	1777	5	0	84247	206167;206167;206167;206167;206167;	1;2;1;3;2;5;	0	-	-	205001	204067	-	204068	84248	7	3	4056	0	1	0	-150	0	0	0	0
778	1778	5	0	83967	206167;206167;206167;206167;206167;	0;0;0;0;0;	0	172cm	84/59/96	205001	204067	12/16	204068	83968	7	3	4047	0	1	0	-150	0	0	0	0
779	1779	2	99	206167	206167;206167;206167;206167;206167;	1;2;1;3;2;11;	0	170cm	84/59/94	205001	204067	12/14	204068	206167	7	0	1173	0	1	0	-150	0	0	0	0
780	1780	2	99	580687	580692;580693;580694;580695;580696;580697;	1;2;3;4;5;6;	0;0;0;0;0;0;	160cm	71/51/73	580688	580689	-	580690	580691	7	0	1180	0	1	048	-150	0	0	0	0
781	1781	1	0	84087	206167;206167;206167;206167;206167;	0;0;0;0;0;	0;0;0;0;0;	166cm	90/58/91	81783	84127	8/17	84126	84088	7	2	101	0	1	0	-150	0	0	0	0
782	1782	2	99	84212	84216;84217;84218;84219;84220;84223;	1;4;5;3;5;5;	0;0;0;0;0;0;	170cm	92/52/90	81958	84214	6/6	84213	84216	7	1	1042	0	1	107	-150	0	0	0	0
783	1783	2	99	84239	84240;84241;84242;84243;84244;	1;2;4;5;2;	0;0;0;0;0;	167cm	89/58/91	81411	84246	3/3	84245	84241	7	2	1025	0	1	107	-150	0	0	0	0
785	1785	5	0	84351	84352;84353;84354;84355;84356;	0;0;0;0;0;	0;0;0;0;0;	163cm	84/59/87	205001	204067	12/7	204068	84353	7	3	4060	0	1	0	-150	0	0	0	0
786	1786	6	99	84432	206167;206167;206167;206167;206167;	1;2;1;3;2;13;	0	-	-	82466	83102	-	82466	84436	7	2	10615	0	1	0	-150	0	0	0	0
787	1787	6	99	84437	206167;206167;206167;206167;206167;	1;2;1;3;2;13;	0	-	-	82466	83100	-	82466	84441	7	2	10616	0	1	0	-150	0	0	0	0
788	1788	6	99	84430	206167;206167;206167;206167;206167;	1;2;1;3;2;13;	0	172cm	84/59/96	205001	204067	12/16	204068	84431	7	3	10617	0	1	0	-150	0	0	0	0
789	1789	6	396	580312	580317;580318;580319;580320;580321;	1;2;3;1;2;	0;0;0;0;0;	???cm	??/??/??	580313	580314	??/??	580315	580316	7	3	12007	0	1	0	-150	0	0	0	0
790	1790	1	0	84374	206167;206167;206167;206167;206167;	1;2;1;3;2;5;	0	166cm	87/63/91	155108	84381	9/19	84380	84377	7	2	15	0	1	0	-150	0	0	0	0
791	1791	1	0	84390	84391;84392;84393;84394;84395;	1;2;1;3;2;	0;0;0;0;0;	148cm	75/55/77	83188	84397	4/21	84396	84391	7	2	18	0	1	0	-150	0	0	0	0
792	1792	2	0	84295	206167;206167;206167;206167;206167;	1;2;1;3;2;11;	0	177cm	96/64/99	434612	84302	2/10	84301	84296	7	2	1146	0	1	0	-150	0	0	0	0
793	1793	2	0	84303	206167;206167;206167;206167;206167;	1;2;1;3;2;12;	0	145cm	79/52/76	434864	84310	5/25	84309	84307	7	2	1153	0	1	0	-150	0	0	0	0
794	1794	2	0	84311	206167;206167;206167;206167;206167;	1;2;1;3;2;13;	0	151cm	69/53/70	82036	84318	6/24	84317	84312	7	2	1046	0	1	0	-150	0	0	0	0
795	1795	2	0	84319	206167;206167;206167;206167;206167;	1;2;1;3;2;13;	0	157cm	73/53/70	82027	84326	4/5	84325	84322	7	2	1045	0	1	0	-150	0	0	0	0
796	1796	2	0	84327	206167;206167;206167;206167;206167;	1;2;1;3;2;13;	0	120cm	60/49/62	432098	84334	2/14	84333	84328	7	2	1081	0	1	0	-150	0	0	0	0
797	1797	2	0	84335	206167;206167;206167;206167;206167;	1;2;1;3;2;13;	0	150cm	64/52/66	205033	84342	3/17	84341	84336	7	2	1056	0	1	0	-150	0	0	0	0
798	1798	6	99	580282	580287;580288;580289;580290;580291;	1;2;3;1;2;	0;0;0;0;0;	153cm	77/54/82	580283	580284	5/15	580285	580286	7	2	12001	0	1	0	-150	0	0	0	0
799	1799	6	99	580292	580297;580298;580299;580300;580301;	1;2;3;1;2;	0;0;0;0;0;	170cm	91/59/89	580293	580294	?	580295	580296	7	2	12002	0	1	0	-150	0	0	0	0
800	1800	6	99	580302	580307;580308;580309;580310;580311;	1;2;3;1;2;	0;0;0;0;0;	165cm	94/62/89	580303	580314	11/23	580305	580306	7	2	12003	0	1	0	-150	0	0	0	0
801	1801	6	0	580272	580277;580278;580279;580280;580281;	1;2;3;1;2;	0;0;0;0;0;	130cm	59/54/56	580273	580274	10/6	580275	580276	7	2	12004	0	1	0	-150	0	0	0	0
802	1802	6	0	580262	580267;580268;580269;580270;580271;	1;2;3;1;2;	0;0;0;0;0;	158cm	88/59/90	580263	580264	4/2	580265	580266	7	2	12005	0	1	0	-150	0	0	0	0
804	1804	2	99	84269	84270;84271;84272;84273;84274;84275;	2;6;4;5;3;1;	0;0;0;0;0;0;	150cm	96/52/77	432565	84278	10/25	84277	84272	7	0	1097	0	1	107	-150	0	0	0	0
805	1805	2	99	580126	580106;580107;580108;580109;580110;580111;	3;1;3;2;3;2;	0;0;0;0;0;0;	155cm	72/51/70	81803	580128	4/20	580127	580106	7	0	1038	0	1	069	-150	0	0	0	0
806	1806	2	99	84357	84358;84359;84360;84361;84362;84363;	0;0;0;0;0;0;	0;0;0;0;0;0;	-	105/101/82	82466	84365	-	84364	84358	7	0	1175	0	1	0	-150	0	0	0	0
807	1807	5	99	84442	206167;206167;206167;206167;206167;	1;2;1;3;2;13;	0	172cm	84/59/96	205001	204067	12/16	204068	84443	7	3	8	0	1	0	-150	0	0	0	0
808	1808	5	99	84258	206167;206167;206167;206167;206167;	1;2;1;3;2;12;	0	171cm	84/59/95	205001	204067	12/15	204068	84259	7	3	4057	0	1	0	-150	0	0	0	0
809	1809	4	0	84343	84344;84345;84346;84347;84348;	0;0;0;0;0;	0;0;0;0;0;	152cm	68/52/65	432776	84350	-	84349	84344	7	2	3007	0	1	0	-150	0	0	0	0
810	1810	4	0	84422	84423;84424;84425;84426;84427;	0;0;0;0;0;	0;0;0;0;0;	149cm	70/55/71	82803	84429	-	84428	84423	7	2	3001	0	1	0	-150	0	0	0	0
811	1811	5	0	84279	84280;84281;84282;84283;84284;	0;0;0;0;0;	0;0;0;0;0;	153cm	75/55/76	432618	84286	7/26	84285	84280	7	3	4058	0	1	0	-150	0	0	0	0
812	1812	2	99	84366	84367;84368;84369;84370;84371;	1;1;2;3;4;	0;0;0;0;0;	169cm	80/60/86	205003	84373	3/24	84372	84371	7	0	1002	0	1	0	-150	0	0	0	0
813	1813	1	0	580146	580151;580152;580153;580154;580155;	1;2;3;1;2;	0;0;0;0;0;	169cm	81/61/86	580147	580148	4/3	580149	580150	7	2	20	0	1	0	-150	0	0	0	0
814	1814	1	0	580166	580171;580172;580173;580174;580175;	1;2;3;1;2;	0;0;0;0;0;	142cm	73/57/69	580167	580168	11/23	580169	580170	7	2	24	0	1	0	-150	0	0	0	0
803	1803	5	0	83836	206167;206167;206167;206167;206167;	1;2;1;3;2;13;	0	172cm	84/59/96	205001	204067	12/16	204068	83837	7	3	4055	0	1	0	-150	0	0	0	0
815	1815	1	0	580242	580247;580248;580249;580250;580251;	1;2;3;1;2;	0;0;0;0;0;	145cm	70/58/73	580243	580244	3/28	580245	580246	7	2	5	0	1	0	-150	0	0	0	0
816	1816	5	0	84287	206167;206167;206167;206167;206167;	0;0;0;0;0;	0;0;0;0;0;	-	-	205001	204067	12/16	204068	84288	7	3	4059	0	1	0	-150	0	0	0	0
817	1817	7	99	84289	206167;206167;206167;206167;206167;	1;2;1;3;2;11;	0	-	-	82466	84290	-	82466	84290	7	3	1175	0	1	0	-150	0	0	0	0
818	1818	7	99	84291	206167;206167;206167;206167;206167;	1;2;1;3;2;12;	0	-	-	82466	84292	-	82466	84292	7	3	1176	0	1	0	-150	0	0	0	0
819	1819	7	99	84293	206167;206167;206167;206167;206167;	1;2;1;3;2;13;	0	-	-	82466	84294	-	82466	84294	7	3	1177	0	1	0	-150	0	0	0	0
820	1820	2	99	84382	84383;84384;84385;84386;84387;	0;1;2;3;4;	0;0;0;0;0;	151cm	82/59/80	434166	84389	3/12	84388	84386	7	0	1043	0	1	107	-150	0	0	0	0
821	1821	1	0	580135	206167;206167;206167;206167;206167;	0;0;0;0;0;	0;0;0;0;0;	145cm	72/55/74	432811	580137	11/15	580136	580121	7	2	14	0	1	0	-150	0	0	0	0
822	1822	1	0	580217	206167;206167;206167;206167;206167;	0;0;0;0;0;	0;0;0;0;0;	169cm	81/61/86	580147	580219	4/3	580149	84464	7	1	20	0	1	115	-150	0	0	3	0
823	1823	5	0	580129	206167;206167;206167;206167;206167;	1;2;1;3;2;13;	0	-	-	82466	204067	-	82466	580131	7	3	0	0	1	0	-150	0	0	0	0
824	1824	5	0	580156	580161;580162;580163;580164;580165;	1;2;3;1;2;	0;0;0;0;0;	169cm	81/61/86	580147	580168	4/3	580149	580160	7	3	20	0	1	0	-150	0	0	0	0
825	1825	1	0	580176	580181;580182;580183;580184;580185;	1;2;3;1;2;	0;0;0;0;0;	149cm	74/56/78	580177	580178	10/18	580179	580180	7	2	6	0	1	0	-150	0	0	0	0
826	1826	1	0	580186	580191;580192;580193;580194;580195;	1;2;3;1;2;	0;0;0;0;0;	148cm	75/57/75	580187	580188	9/9	580189	580190	7	2	7	0	1	0	-150	0	0	0	0
829	1829	2	99	580196	580201;580202;580203;580204;580205;580206;	0;0;0;0;0;	0;0;0;0;0;0;	160cm	84/54/83	580197	580198	3/29	580199	580200	7	0	1011	0	1	0	-150	0	0	0	0
830	1830	4	0	580232	580237;580238;580239;580240;580241;	0;0;0;0;0;	0;0;0;0;0;	165cm	82/66/78	205025	580234	-	580235	580236	11	2	3006	0	1	0	-150	0	0	0	0
831	1831	4	0	580222	580227;580228;580229;580230;580231;	0;0;0;0;0;	0;0;0;0;0;	170cm	95/72/86	205005	580224	-	580225	580226	11	2	3005	0	1	0	-150	0	0	0	0
832	1832	2	99	580342	580347;580348;580349;580350;580351;	0;0;0;0;0;	0;0;0;0;0;	163cm	82/55/81	580343	580344	11/27	580345	580346	7	2	1014	0	1	0	-150	0	0	0	0
833	1833	2	99	580352	580383;580384;580385;580386;580387;580388;580389;580390;	0;0;0;0;0;0;0;0;	0;0;0;0;0;0;0;0;	155cm	75/53/78	433741	580354	4/21	580355	580356	7	1	1123	0	1	077	-150	0	0	3	0
834	1834	1	0	580421	580426;580427;580428;580429;580430;	1;2;3;1;2;	0;0;0;0;0;	169cm	81/61/86	580422	580423	4/3	580424	580425	7	2	20	0	1	0	-150	0	0	0	0
835	1835	1	0	580431	580436;580437;580438;580439;580440;	1;2;3;1;2;	0;0;0;0;0;	160cm	80/55/83	580432	580433	6/24	580434	580435	7	2	21	0	1	0	-150	0	0	0	0
836	1836	1	0	580362	580367;580368;580369;580370;580371;	1;2;3;1;2;	0;0;0;0;0;	145cm	70/58/73	580363	580364	3/28	580365	580366	7	2	5	0	1	0	-150	0	0	0	0
837	1837	5	0	580441	580446;580447;580448;580449;580450;	1;2;3;1;2;	0;0;0;0;0;	???cm	??/??/??	580442	580443	??/??	580444	580445	7	3	21	0	1	0	-150	0	0	0	0
838	1838	3	99	580207	580212;580213;580214;580215;580216;	1;2;3;1;2;	0;0;0;0;0;	157cm	76/57/78	580208	580209	4/26	580210	580211	7	2	2003	0	1	0	-150	0	0	0	0
839	1839	1	0	580461	580466;580467;580468;580469;580470;	1;2;3;1;2;	0;0;0;0;0;	169cm	81/61/86	580462	580463	4/3	580464	580465	7	2	20	0	1	0	-150	0	0	0	0
840	1840	1	0	580451	580456;580457;580458;580459;580460;	1;2;3;1;2;	0;0;0;0;0;	???cm	??/??/??	580452	580453	??/??	580454	580455	7	2	23	0	1	0	-150	0	0	0	0
841	1841	5	0	580503	580508;580509;580510;580511;580512;	1;2;3;1;2;	0;0;0;0;0;	???cm	??/??/??	580504	580505	??/??	580506	580507	7	3	1	0	1	0	-150	0	0	0	0
