ID	PNGName	DevX	DevY	StorySide	FigueName	FacePosition	FlipOnOtherSide	Scale	BaseScale
30603	HoukaiAcademy/30603	0.5	0.55	2	320784	535;821	0	1	1
30605	HoukaiAcademy/30692	0.5	0.56	2	320785	523;885	0	1.12	1
30606	HoukaiAcademy/30606	0.5	0.56	2	320786	531;876	0	1.18	1
30607	HoukaiAcademy/30607	0.5	0.5	2	320787	437;646	0	1	1
30608	FirstLegion/30608	0.5	0.55	2	320788	475;841	0	1	1
30609	SouthernLegion/30609	0.5	0.54	2	320789	0;0	0	1.3	1
30610	KianaMei/30610	0.5	0.39	2	320661	535;821	0	1	0.75
30611	Gakuen/30611	0.5	0.535	1	204553	495;832	0	1.15	1
30612	Gakuen/30612	0.5	0.535	1	204618	495;832	0	1.17	1
30613	Gakuen/30613	0.5	0.535	1	67589	495;832	0	1.17	1
30614	Gakuen/30614	0.5	0.52	2	204689	495;832	0	1.2	1
30615	Gakuen/30615	0.5	0.56	2	291899	495;832	0	1.15	1
30616	Theresa/30616	0.5	0.5	1	204622	535;821	0	1	1
30617	Kana/30617	0.5	0.45	1	204606	535;821	0	1.2	1
30618	Hakase/30618	0.6	0.4	1	204614	535;821	0	1	1
30620	Kevin/694	0.5	0.56	2	320674	0;0	0	1	1
30621	HoukaiAcademy/30621	0.5	0.53	1	320770	482;889	0	1	1
30622	HoukaiAcademy/30622	0.5	0.56	1	320771	482;889	0	1	1
30623	HoukaiAcademy/30623	0.5	0.54	1	320772	505;884	0	1	1
30624	HoukaiAcademy/30624	0.5	0.56	2	320773	513;854	0	0.9	1
30625	FirstLegion/30625	0.5	0.55	2	320790	475;841	0	1	1
30626	FirstLegion/30626	0.5	0.58	2	320723	0;0	0	1.1	1
30627	Gakuen/30595	0.5	0.55	2	320675	523;885	0	0.95	1
30628	Partner/1783	0.5	0.55	2	320676	524;880	0	1	1
30629	Gakuen/30558	0.5	0.57	2	320677	0;0	0	1.1	1
30630	Kevin/802	0.5	0.3	2	320678	0;0	0	1	1
30631	Gakuen/30558	0.5	0.57	2	320679	0;0	0	1	1
30632	Gakuen/30557	0.5	0.55	2	320680	0;0	0	1	1
30633	Gakuen/30557	0.5	0.55	2	320681	0;0	0	1	1
30634	Gakuen/30558	0.5	0.57	2	320682	0;0	0	1.1	1
30635	Kevin/802	0.5	0.3	2	320683	0;0	0	1	1
30636	Kevin/802	0.5	0.3	2	320684	0;0	0	1	1
30637	Kevin/802	0.5	0.3	2	320685	0;0	0	1	1
30638	Kevin/802	0.5	0.3	2	320686	0;0	0	1	1
30639	Kevin/802	0.5	0.3	2	320687	0;0	0	1	1
30640	Kevin/802	0.5	0.3	2	320688	0;0	0	1	1
30641	Gakuen/30558	0.5	0.57	2	320689	0;0	0	1.1	1
30642	Gakuen/30557	0.5	0.55	2	320690	0;0	0	1.1	1
30643	HoukaiAcademy/30643	0.5	0.45	2	320791	0;0	0	1	1
30644	HoukaiAcademy/30644	0.5	0.45	2	320791	0;0	0	1.1	1
30645	Gakuen/30558	0.5	0.57	2	320692	0;0	0	1.1	1
30646	Gakuen/30558	0.5	0.57	2	320693	0;0	0	1.1	1
30647	Gakuen/30558	0.5	0.57	2	320694	0;0	0	1.1	1
30648	Gakuen/30558	0.5	0.57	2	320695	0;0	0	1.1	1
30649	Gakuen/30558	0.5	0.57	2	320696	0;0	0	1.1	1
30650	Gakuen/30557	0.5	0.55	2	320697	0;0	0	1.1	1
30651	Gakuen/30558	0.5	0.57	2	320698	0;0	0	1.1	1
30652	Gakuen/30558	0.5	0.57	2	320699	0;0	0	1.1	1
30653	Gakuen/30558	0.5	0.57	2	320700	0;0	0	1.1	1
30654	Gakuen/30558	0.5	0.57	2	320701	0;0	0	1.1	1
30655	Gakuen/30558	0.5	0.57	2	320702	0;0	0	1.1	1
30656	Kevin/802	0.5	0.3	2	320703	0;0	0	1	1
30657	Kevin/802	0.5	0.3	2	320704	0;0	0	1	1
30658	Kevin/802	0.5	0.3	2	320705	0;0	0	1	1
30659	Kevin/802	0.5	0.3	2	320706	0;0	0	1	1
30660	Kevin/802	0.5	0.3	2	320707	0;0	0	1	1
30661	Kevin/802	0.5	0.3	2	320708	0;0	0	1	1
30662	Kevin/802	0.5	0.3	2	320709	0;0	0	1	1
30663	Gakuen/30557	0.5	0.55	2	320710	0;0	0	1.1	1
30664	Gakuen/30557	0.5	0.55	2	320711	0;0	0	1.1	1
30665	Gakuen/30557	0.5	0.55	2	320712	0;0	0	1.1	1
30666	Gakuen/30558	0.5	0.57	2	320713	0;0	0	1.1	1
30667	Kevin/802	0.5	0.3	2	726141	0;0	0	1	1
30668	Kevin/802	0.5	0.3	2	726142	0;0	0	1	1
30669	Kevin/802	0.5	0.3	2	726143	0;0	0	1	1
30670	Kevin/802	0.5	0.3	2	726144	0;0	0	1	1
30671	Kevin/802	0.5	0.3	2	726145	0;0	0	1	1
30672	Kevin/802	0.5	0.3	2	726146	0;0	0	1	1
30673	Kevin/802	0.5	0.3	2	726147	0;0	0	1	1
30674	Kevin/802	0.5	0.3	2	726148	0;0	0	1	1
30675	HUO/30537	0.5	0.55	2	726149	520;865	0	1.1	1
30676	CrossFactionBattle9/30676	0.5	0.3	1	434573	531;871	0	0.6	1
30677	CrossFactionBattle9/30677	0.5	0.3	1	432063	443;764	0	0.6	1
30678	CrossFactionBattle9/30678	0.5	0.3	1	204795	502;833	0	0.6	1
30679	CrossFactionBattle9/30679	0.5	0.3	1	434774	528;834	0	0.6	1
30680	CrossFactionBattle9/30680	0.5	0.3	1	354554	494;850	0	0.6	1
30681	CrossFactionBattle9/30681	0.5	0.3	1	204728	518;846	0	0.6	1
30682	CrossFactionBattle9/30682	0.6	0.35	1	291802	0;0	0	0.5	1
30683	CrossFactionBattle9/30683	0.5	0.35	1	291796	0;0	0	0.5	1
30684	CrossFactionBattle9/30684	0.5	0.3	1	726694	0;0	0	0.7	1
30685	CrossFactionBattle9/30685	0.5	0.3	1	726695	0;0	0	0.7	1
30686	SouthernLegion/30686	0.5	0.6	1	320724	0;0	0	1.1	1
30687	SouthernLegion/30687	0.5	0.6	1	320725	0;0	0	1.1	1
30688	HoukaiAcademy/30688	0.5	0.55	1	204618	505;856	0	1.1	1
30689	HoukaiAcademy/30689	0.5	0.55	1	204618	505;856	0	1.1	1
30690	HoukaiAcademy/30690	0.5	0.55	1	204618	505;856	0	1.1	1
30691	HoukaiAcademy/30691	0.5	0.55	1	204618	505;856	0	1.1	1
30692	HoukaiAcademy/30692	0.5	0.56	1	320837	528;885	0	1.12	1
30693	HoukaiAcademy/30693	0.5	0.56	1	320837	528;885	0	1.12	1
30694	SouthernLegion/30548	0.5	0.58	2	320726	449;860	0	1.2	1
30695	FirstLegion/30544	0.5	0.58	2	320727	535;821	0	1.1	1
30696	SouthernLegion/30549	0.5	0.58	2	320728	449;860	0	1.2	1
30697	SouthernLegion/30687	0.5	0.6	1	320729	0;0	0	1.1	1
30698	SouthernLegion/30687	0.5	0.6	1	320730	0;0	0	1.1	1
30699	SouthernLegion/30687	0.5	0.6	1	320731	0;0	0	1.1	1
30700	SouthernLegion/30687	0.5	0.6	1	320732	0;0	0	1.1	1
30701	SouthernLegion/30687	0.5	0.6	1	320733	0;0	0	1.1	1
30702	SouthernLegion/30687	0.5	0.6	1	320734	0;0	0	1.1	1
30703	Kevin/802	0.5	0.3	2	320735	0;0	0	1	1
30704	Kevin/802	0.5	0.3	2	320736	0;0	0	1	1
30705	Kevin/802	0.5	0.3	2	320737	0;0	0	1	1
30706	Kevin/802	0.5	0.3	2	320738	0;0	0	1	1
30707	EasternLegion/30552	0.5	0.58	2	320739	449;860	0	1	1
30708	Kevin/802	0.5	0.3	2	320740	0;0	0	1	1
30709	SouthernLegion/30553	0.5	0.3	2	320741	449;860	0	0.5	1
30710	SouthernLegion/30686	0.5	0.6	1	320742	0;0	0	1.1	1
30711	SouthernLegion/30687	0.5	0.6	1	320743	0;0	0	1.1	1
30712	SouthernLegion/30687	0.5	0.6	1	320744	0;0	0	1.1	1
30713	SouthernLegion/30687	0.5	0.6	1	320745	0;0	0	1.1	1
30714	Kevin/802	0.5	0.3	2	320746	0;0	0	1	1
30715	Kevin/802	0.5	0.3	2	320747	0;0	0	1	1
30716	Kevin/802	0.5	0.3	2	320748	0;0	0	1	1
30717	Kevin/802	0.5	0.3	2	320749	0;0	0	1	1
30718	Kevin/802	0.5	0.3	2	320750	0;0	0	1	1
30719	Kevin/802	0.5	0.3	2	320751	0;0	0	1	1
30720	Kevin/802	0.5	0.3	2	320752	0;0	0	1	1
30721	Kevin/802	0.5	0.3	2	320753	0;0	0	1	1
30722	Kevin/802	0.5	0.3	2	320754	0;0	0	1	1
30723	Kevin/802	0.5	0.3	2	320755	0;0	0	1	1
30724	Kevin/802	0.5	0.3	2	320756	0;0	0	1	1
30725	Kevin/802	0.5	0.3	2	320757	0;0	0	1	1
30726	Kevin/802	0.5	0.3	2	320758	0;0	0	1	1
30727	HoukaiAcademy/30688	0.5	0.55	1	320759	505;856	0	1.1	1
30728	HoukaiAcademy/30689	0.5	0.55	1	320760	505;856	0	1.1	1
30729	HoukaiAcademy/30690	0.5	0.55	1	320761	505;856	0	1.1	1
30730	HoukaiAcademy/30691	0.5	0.55	1	320762	505;856	0	1.1	1
30731	HoukaiTennis/30731	0.5	0.56	1	2004092	504;892	0	1	1
30732	Kevin/802	0.5	0.3	2	320763	0;0	0	1	1
30733	Kevin/802	0.5	0.3	2	320764	0;0	0	1	1
30735	Gakuen/30735	0.5	0.57	2	320858	503;882	0	1	1
30736	Gakuen/30736	0.5	0.57	2	320858	518;884	0	1	1
30737	Kevin/30411	0.5	0.55	1	204594	478;879	0	1.1	1
30738	Kevin/802	0.5	0.3	2	320765	0;0	0	1.1	1
30739	Kyujou/121	0.5	0.58	1	55489	482;882.92	0	1	1
30740	HoukaiAcademy/30740	0.5	0.55	2	320773	0;0	0	0.9	1
30741	HoukaiAcademy/30741	0.5	0.55	2	320773	487;850	0	0.9	1
30742	HoukaiAcademy/30742	0.5	0.55	2	320773	516;855	0	0.9	1
30743	SouthernLegion/30743	0.5	0.55	2	508610	0;0	0	1	1
30744	SouthernLegion/30744	0.5	0.55	2	508615	0;0	0	1	1
30749	Smriti/30289	0.5	0.58	2	320766	478;879	0	0.9	1
30750	Smriti/30289	0.5	0.58	2	320767	478;879	0	0.9	1
30751	Smriti/30288	0.5	0.55	2	320768	478;879	0	1.1	1
30752	Smriti/30287	0.5	0.35	2	320769	478;879	0	1.1	1
30754	HoukaiTennis/30754	0.5	0.55	1	2004086	482;889	0	0.95	1
30755	HoukaiTennis/30755	0.5	0.56	1	2004087	0;2	0	1	1
30756	HoukaiTennis/30756	0.5	0.6	1	2004088	0;2	0	1.1	1
30757	HoukaiTennis/30757	0.5	0.53	1	2004089	0;3	0	0.9	1
30758	HoukaiTennis/30758	0.5	0.56	1	2004090	512;891	0	1	1
30759	HoukaiTennis/30759	0.5	0.35	1	2004091	517;671	0	0.8	1
30760	FirstLegion/30760	0.5	0.53	2	2002025	482;889	0	1.2	1
30761	HoukaiAcademy/30568	0.5	0.53	2	204584	482;889	0	1	1
30762	HoukaiAcademy/30569	0.5	0.56	2	204584	482;889	0	1	1
30763	HoukaiAcademy/30580	0.5	0.55	2	204584	505;884	0	1	1
30764	HoukaiAcademy/30571	0.5	0.55	2	204584	487;850	0	0.9	1
30765	Kevin/802	0.5	0.3	2	320792	0;0	0	1	1
30766	Kevin/802	0.5	0.3	2	320793	0;0	0	1	1
30767	Kevin/802	0.5	0.3	2	320794	0;0	0	1	1
30768	Kevin/802	0.5	0.3	2	320795	0;0	0	1	1
30769	Kevin/802	0.5	0.3	2	320796	0;0	0	1	1
30770	Kevin/802	0.5	0.3	2	320797	0;0	0	1	1
30771	EasternLegion/30552	0.5	0.55	2	320798	0;0	0	1	1
30772	Kevin/802	0.5	0.3	2	320799	0;0	0	1	1
30773	Kevin/802	0.5	0.3	2	320800	0;0	0	1	1
30774	Kevin/802	0.5	0.3	2	320801	0;0	0	1	1
30775	Kevin/802	0.5	0.3	2	320802	0;0	0	1	1
30776	Kevin/802	0.5	0.3	2	320803	0;0	0	1	1
30777	Kevin/802	0.5	0.3	2	320804	0;0	0	1	1
30778	Kevin/802	0.5	0.3	2	320805	0;0	0	1	1
30779	Kevin/802	0.5	0.3	2	320806	0;0	0	1	1
30780	EasternLegion/30552	0.5	0.55	2	320807	0;0	0	1	1
30781	HoukaiAcademy/30577	0.5	0.45	2	320808	671;676	0	1	1
30782	HoukaiAcademy/30782	0.5	0.54	2	320770	482;889	0	1	1
30783	HoukaiAcademy/30783	0.5	0.55	2	320771	505;884	0	1	1
30784	Kevin/802	0.5	0.3	2	320809	0;0	0	1	1
30785	Kevin/802	0.5	0.3	2	320810	0;0	0	1	1
30786	Kevin/802	0.5	0.3	2	320811	0;0	0	1	1
30787	Kevin/802	0.5	0.3	2	320812	0;0	0	1	1
30788	Kevin/802	0.5	0.3	2	320813	0;0	0	1	1
30789	Kevin/802	0.5	0.3	2	320814	0;0	0	1	1
30790	Kevin/802	0.5	0.3	2	320815	0;0	0	1	1
30791	Kevin/802	0.5	0.3	2	320816	0;0	0	1	1
30792	Kevin/802	0.5	0.3	2	320817	0;0	0	1	1
30794	Gakuen/30794	0.5	0.55	2	320857	483;878	0	0.9	1
30795	Gakuen/30795	0.5	0.55	2	320857	0;0	0	0.9	1
30797	FirstLegion/30797	0.5	0.53	2	2002028	482;876	0	1	1
30803	HoukaiAcademy/30602	0.5	0.55	2	320818	0;0	0	1	1
30804	HoukaiAcademy/30572	0.5	0.57	2	204584	520;888	0	1.1	1
30805	FirstLegion/30608	0.5	0.55	2	204584	475;841	0	1	1
30806	HoukaiAcademy/30607	0.5	0.5	2	204584	437;646	0	1	1
30807	HoukaiAcademy/30599	0.5	0.55	2	204584	506;887	0	0.9	1
30808	HoukaiAcademy/30602	0.5	0.55	2	320819	0;0	0	1	1
30809	HoukaiAcademy/30606	0.5	0.56	2	320820	531;876	0	1.18	1
30810	HoukaiAcademy/30602	0.5	0.55	2	320821	0;0	0	1	1
30811	Kevin/802	0.5	0.55	2	320822	0;0	0	1	1
30812	Kevin/802	0.5	0.55	2	320823	0;0	0	1	1
30813	Kevin/802	0.5	0.55	2	320824	0;0	0	1	1
30814	Kevin/802	0.5	0.55	2	320825	0;0	0	1	1
30815	HoukaiAcademy/30603	0.5	0.55	2	320826	0;0	0	1	1
30816	HoukaiAcademy/30603	0.5	0.55	2	320827	0;0	0	1	1
30817	HoukaiAcademy/30603	0.5	0.55	2	320828	0;0	0	1	1
30818	HoukaiAcademy/30603	0.5	0.55	2	320829	0;0	0	1	1
30819	HoukaiAcademy/30603	0.5	0.55	2	320830	0;0	0	1	1
30820	SouthernLegion/30609	0.5	0.54	2	320720	0;0	0	1.3	1
30821	Kevin/802	0.5	0.55	2	320831	0;0	0	1	1
30822	Kevin/802	0.5	0.55	2	320832	0;0	0	1	1
30823	Kevin/802	0.5	0.55	2	320833	0;0	0	1	1
30824	Kevin/802	0.5	0.55	2	320834	0;0	0	1	1
30825	Kevin/802	0.5	0.55	2	320835	0;0	0	1	1
30827	HoukaiAcademy/30602	0.5	0.55	2	320836	0;0	0	1	1
30830	SAGA/30830	0.43	0.56	2	320838	0;0	0	1.14	1
30831	SAGA/30831	0.5	0.56	2	320838	0;0	0	1.14	1
30832	SAGA/30832	0.5	0.56	2	320838	0;0	0	1.14	1
30833	SAGA/30833	0.5	0.54	2	320839	0;0	0	1.14	1
30834	SAGA/30834	0.5	0.54	2	320839	0;0	0	1.14	1
30835	SAGA/30835	0.5	0.54	2	320839	0;0	0	1.14	1
30836	SAGA/30836	0.5	0.55	2	320840	0;0	0	1.14	1
30837	SAGA/30837	0.5	0.55	2	320840	0;0	0	1.14	1
30838	SAGA/30838	0.5	0.55	2	320840	0;0	0	1.14	1
30839	SAGA/30839	0.5	0.575	2	320841	0;0	0	1.14	1
30840	SAGA/30840	0.5	0.575	2	320841	0;0	0	1.14	1
30841	SAGA/30841	0.5	0.575	2	320841	0;0	0	1.14	1
30842	SAGA/30842	0.5	0.57	2	320842	0;0	0	1.14	1
30843	SAGA/30843	0.5	0.57	2	320842	0;0	0	1.14	1
30844	SAGA/30844	0.5	0.57	2	320842	0;0	0	1.14	1
30845	SAGA/30845	0.5	0.55	2	320843	0;0	0	1.07	1
30846	SAGA/30846	0.5	0.55	2	320843	0;0	0	1.07	1
30847	SAGA/30847	0.5	0.55	2	320843	0;0	0	1.07	1
30848	SAGA/30848	0.5	0.58	2	320844	0;0	0	1.14	1
30849	SAGA/30849	0.5	0.58	2	320844	0;0	0	1.14	1
30850	SAGA/30850	0.5	0.58	2	320844	0;0	0	1.14	1
30851	SAGA/30833	0.5	0.54	2	204584	0;0	0	1.14	1
30852	Gakuen/30615	0.5	0.76	2	291899	0;0	0	2.3	1
30853	Kevin/802	0.5	0.55	2	320845	0;0	0	1	1
30854	Kevin/30411	0.5	0.55	1	204584	0;0	0	1.1	1
30855	Kevin/30411	0.5	0.55	1	320846	0;0	0	1.1	1
30856	Kevin/802	0.5	0.58	2	320844	0;0	0	1.14	1
30857	HoukaiAcademy/30783	0.5	0.55	2	2002026	505;884	0	1	1
30858	FirstLegion/30760	0.5	0.53	2	2002026	482;889	0	1.2	1
30859	FirstLegion/30760	0.5	0.53	2	2002027	482;889	0	1.2	1
30860	Kevin/802	0.5	0.3	2	2002029	0;0	0	1	1
30861	Kevin/802	0.5	0.3	2	2002030	0;0	0	1	1
30862	Kevin/802	0.5	0.3	2	2002031	0;0	0	1	1
30863	Kevin/802	0.5	0.3	2	2002032	0;0	0	1	1
30864	Kevin/802	0.5	0.3	2	2002033	0;0	0	1	1
30865	Kevin/802	0.5	0.3	2	2002034	0;0	0	1	1
30866	Kevin/802	0.5	0.3	2	2002035	0;0	0	1	1
30867	Kevin/802	0.5	0.3	2	2002036	0;0	0	1	1
30868	Kevin/802	0.5	0.3	2	2002037	0;0	0	1	1
30869	FirstLegion/30760	0.5	0.53	2	2002038	482;889	0	1.2	1
30870	HoukaiAcademy/30572	0.5	0.57	2	2002039	520;888	0	1.1	1
30871	FirstLegion/30760	0.5	0.53	2	2002040	482;889	0	1.2	1
30872	CrossFactionBattle7/30872	0.54	0.3	2	2006611	493;616	0	0.7	1
30873	CrossFactionBattle7/30873	0.54	0.25	2	2006610	477;657	0	0.6	1
30874	Kevin/802	0.5	0.53	2	320847	0;0	0	1	1
30875	Gakuen/30558	0.5	0.57	2	320848	0;0	0	1.1	1
30876	Kevin/802	0.5	0.53	2	320849	0;0	0	1	1
30877	Kevin/802	0.5	0.53	2	320850	0;0	0	1	1
30878	Kevin/802	0.5	0.53	2	320851	0;0	0	1	1
30879	Kevin/802	0.5	0.53	2	320852	0;0	0	1	1
30880	Gakuen/30795	0.5	0.55	2	320853	0;0	0	0.9	1
30881	Gakuen/30735	0.5	0.57	2	320854	503;882	0	1	1
30882	Kevin/802	0.5	0.53	2	320855	0;0	0	1	1
30883	Mei/220	0.5	0.53	2	204736	0;0	0	1	1
30884	Skin/30289	0.45	0.53	2	204614	0;0	0	1	1
30885	Kevin/802	0.5	0.53	2	320856	0;0	0	1	1
30886	HoukaiAcademy/30886	0.5	0.44	2	320859	525;809	0	0.6	1
30887	HoukaiAcademy/30887	0.5	0.48	2	320860	561;861	0	0.6	1
30888	HoukaiAcademy/30888	0.5	0.48	2	320861	515;855	0	0.6	1
30889	Kevin/802	0.5	0.5	2	2004093	0;0	0	1	1
30890	Kevin/802	0.5	0.5	2	2004094	0;0	0	1	1
30891	Kevin/802	0.5	0.5	2	2004095	0;0	0	1	1
30892	Kevin/802	0.5	0.5	2	2004096	0;0	0	1	1
30893	Kevin/802	0.5	0.5	2	2004097	0;0	0	1	1
30894	Kevin/802	0.5	0.5	2	2004098	0;0	0	1	1
30895	Kevin/802	0.5	0.5	2	2004099	0;0	0	1	1
30896	HoukaiTennis/30756	0.5	0.6	1	204584	0;2	0	1.1	1
30897	HoukaiTennis/30757	0.5	0.53	1	204584	0;3	0	0.9	1
30898	HoukaiTennis/30758	0.5	0.56	1	204584	512;891	0	1	1
30899	HoukaiTennis/30731	0.5	0.56	1	204584	504;892	0	1	1
30900	HoukaiTennis/30755	0.5	0.56	1	204584	0;2	0	1	1
30902	HoukaiTennis/30757	0.5	0.53	1	810001	0;3	0	0.9	1
30921	CrossFactionBattle7/30921	0.54	0.35	2	2006610	498;874	0	0.95	1
30922	CrossFactionBattle7/30872	0.54	0.5	2	204584	477;657	0	0.9	1
30923	CrossFactionBattle7/30873	0.54	0.5	2	204584	493;616	0	0.7	1
30924	Partner/1103	0.5	0.53	1	204700	504;851	0	1.5	1
30925	Partner/1055	0.5	0.58	1	204639	508;882	0	0.7	1
30926	Partner/1101	0.5	0.56	1	204685	523;871	0	1	1
30927	HoukaiAcademy/30603	0.5	0.55	2	204584	535;821	0	1	1
30928	HoukaiAcademy/30603	0.5	0.55	2	2006612	535;821	0	1	1
30929	Partner/1478	0.45	0.48	1	433717	469.1;808.7	0	1	1
30930	Kevin/802	0.5	0.3	2	204579	0;0	0	1	1
30931	Kevin/802	0.5	0.55	1	204725	519;813	0	1	1
30932	Kevin/802	0.5	0.56	1	354554	520;873.9	0	1	1
30933	Kevin/802	0.5	0.56	1	320862	0;0	0	1	1
30934	Kevin/802	0.5	0.56	1	320863	0;0	0	1	1
30935	HoukaiAcademy/30886	0.5	0.44	2	204584	525;809	0	0.6	1
30936	HoukaiAcademy/30887	0.5	0.48	2	204584	561;861	0	0.6	1
30937	HoukaiAcademy/30888	0.5	0.48	2	204584	515;855	0	0.6	1
30938	CrossFactionBattle7/30938	0.5	0.22	2	204579	518;525	0	0.7	1
30939	CrossFactionBattle7/30939	0.5	0.28	1	204578	510;693	0	0.7	1
30940	CrossFactionBattle7/30940	0.5	0.4	2	80012	551;769	0	0.7	1
30941	CrossFactionBattle7/30941	0.5	0.25	1	204685	487;647	0	0.7	1
30942	CrossFactionBattle7/30942	0.5	0.3	2	72303	451;665	0	0.7	1
30943	CrossFactionBattle7/30943	0.5	0.3	2	71699	513;671	0	0.7	1
30948	Partner/1405	0.5	0.48	1	2008857	540;837	0	0.8	1
